customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST103691,25.0,Female,North,Graduate,Salaried,359774.26736140763,21213.438952580676,Education,598.264828906875,4,22,0.1633389214477357,2019-08-22 14:02:21.790329,1
CUST103692,36.0,Male,East,Secondary,Salaried,456872.4922129092,166406.55240412802,Business,812.0825320186677,4,448,0.5439106298992662,2020-04-18 14:02:21.790331,0
CUST103693,,Male,East,Post-Graduate,Salaried,486153.2421439638,76853.04829815618,Education,668.2419353142282,3,182,0.6156591823499344,2024-10-17 14:02:21.790332,1
CUST103694,18.0,Male,West,Primary,Self-Employed,594267.2248395759,519481.6971690513,Education,673.2894074041664,3,387,0.3867206840275389,2021-07-24 14:02:21.790334,0
CUST103695,46.0,Female,North,Graduate,Salaried,533140.8127963514,282306.98646034545,Car,632.1616968073,2,78,0.5270510757753059,2019-03-19 14:02:21.790336,1
CUST103696,62.0,Female,East,Graduate,Salaried,642998.3924064939,273721.7807787894,Home,836.8769390907946,5,192,0.8100701476610017,2019-08-30 14:02:21.790338,1
CUST103697,66.0,Female,East,Primary,Self-Employed,578424.2473678654,272951.1768844919,Car,703.0832123668225,1,424,0.21363436986787301,2018-06-26 14:02:21.790345,1
CUST103698,52.0,Female,North,Secondary,Salaried,,132013.9855925409,Car,798.4987209763048,1,405,0.7119805792405048,2023-09-16 14:02:21.790347,0
CUST103699,57.0,Female,West,Graduate,Salaried,378142.63995866885,377708.2401169952,Other,590.8262802546411,0,433,0.2639831752301064,2017-05-02 14:02:21.790349,1
CUST103700,31.0,Male,South,Secondary,Salaried,317082.7680358044,575287.5597631787,Home,552.7761614972054,0,412,0.6317984795344078,2025-03-05 14:02:21.790351,1
CUST103701,52.0,Female,West,Secondary,Self-Employed,50000.0,207349.62261142652,Other,573.4801435884774,0,121,0.7636093668121887,2022-10-05 14:02:21.790353,1
CUST103702,65.0,Male,East,Secondary,Self-Employed,476982.4767451135,433238.65720083046,Home,712.9059928577128,2,30,0.20474425439523136,2019-11-28 14:02:21.790355,1
CUST103703,62.0,Male,South,Graduate,Self-Employed,271389.9649759972,283246.3228642581,Car,814.7417263680006,2,112,0.6089944334131497,2021-12-29 14:02:21.790357,1
CUST103704,37.0,Female,South,Graduate,Salaried,324771.1935458641,185470.0543456562,Business,724.9946076331056,1,178,0.75283301432079,2020-07-18 14:02:21.790359,0
CUST103705,66.0,Male,West,Primary,Salaried,439892.59778960486,435818.6205604833,Other,737.726559834749,1,76,0.8100134698179492,2025-02-19 14:02:21.790361,0
CUST103706,30.0,Female,South,Primary,Unemployed,395785.7996830129,56840.24556422973,Home,,0,68,0.28608667438411617,2022-05-03 14:02:21.790363,1
CUST103707,55.0,Female,East,Secondary,Self-Employed,609521.7377255866,86634.63877709507,Other,522.6922140364663,3,242,0.2774841556432519,2024-11-27 14:02:21.790365,1
CUST103708,66.0,Male,North,Graduate,Self-Employed,466675.1874460251,565144.9272957442,Home,850.0,2,83,0.41657981410327527,2025-11-27 14:02:21.790367,0
CUST103709,63.0,Male,North,Secondary,Self-Employed,825359.662155104,239518.82444225106,Other,716.4330535924198,1,359,0.7764629106335443,2016-11-02 14:02:21.790369,1
CUST103710,66.0,Female,North,Primary,Salaried,938811.3070751638,478730.7250163738,Business,,1,16,0.8371870969342555,2024-02-15 14:02:21.790371,1
CUST103711,25.0,Female,West,Secondary,Unemployed,,282358.714437372,Home,737.3791471697186,3,170,0.5681615658455987,2025-11-05 14:02:21.790373,1
CUST103712,60.0,Male,North,Post-Graduate,Self-Employed,330601.9272160512,20000.0,Business,478.6066328865187,2,389,0.8059492735746727,2025-08-06 14:02:21.790375,0
CUST103713,37.0,Male,North,Secondary,Self-Employed,147351.99664017837,402025.021050814,Business,599.8876751755082,1,346,0.14721827598583304,2020-03-16 14:02:21.790377,1
CUST103714,50.0,Female,North,Graduate,Unemployed,865560.9480028145,355192.47729070304,Business,712.1920884597993,2,15,0.18163371327358116,2024-09-10 14:02:21.790379,0
CUST103715,43.0,Female,South,Secondary,Salaried,355213.2737171645,187872.56918653005,Other,635.5102551078434,1,267,0.2469760968866492,2017-09-26 14:02:21.790381,1
CUST103716,56.0,Male,South,Secondary,Self-Employed,391943.0785966602,464422.0392868229,Education,642.3473137961194,3,254,0.5904799252072057,2020-06-25 14:02:21.790383,1
CUST103717,38.0,Male,South,Graduate,,360070.3233770473,440287.2732574688,Car,778.1428831648414,1,144,0.3805084160760662,2024-02-08 14:02:21.790385,1
CUST103718,66.0,Female,East,Post-Graduate,Salaried,434666.93893527077,186747.5566812403,Education,661.7275537659707,2,110,0.26530165253695814,2024-11-09 14:02:21.790387,1
CUST103719,59.0,Female,East,Graduate,Salaried,404611.1464080204,462407.6515881665,Education,850.0,6,436,0.6559275744720791,2017-07-04 14:02:21.790389,0
CUST103720,60.0,,East,Primary,Self-Employed,665359.1330399752,332997.34859046096,Other,645.9203629348759,1,22,0.5433690041237761,2016-07-11 14:02:21.790391,1
CUST103721,58.0,Female,North,Post-Graduate,Salaried,50000.0,310352.19483499497,Education,730.4937280626359,0,281,0.8968158315074385,2024-10-09 14:02:21.790393,1
CUST103722,26.0,Female,South,Post-Graduate,Unemployed,462473.9475420951,189418.4242465364,Education,698.4039333635905,2,374,0.8466927568139505,2020-02-24 14:02:21.790395,1
CUST103723,41.0,Male,East,Graduate,Salaried,643598.6763692857,162597.52678004073,Other,592.5719913196331,4,410,0.34604910532632954,2024-07-12 14:02:21.790397,1
CUST103724,,Female,West,Secondary,Self-Employed,361921.25424519886,512849.324232267,Car,546.895649366799,1,17,0.5648497013978181,2021-06-27 14:02:21.790399,1
CUST103725,66.0,Male,South,Primary,Salaried,617664.365682135,357497.98967850197,Car,653.7087989724607,3,492,0.40038319761143837,2019-11-14 14:02:21.790401,1
CUST103726,58.0,Female,North,Primary,Salaried,517900.3223478095,441646.181466321,Education,,4,68,0.6221232996722429,2017-08-01 14:02:21.790403,0
CUST103727,34.0,Male,South,Post-Graduate,Unemployed,356440.44676892634,228055.8386866539,Car,610.6381228323853,3,250,0.5349870688577847,2021-05-08 14:02:21.790405,1
CUST103728,41.0,Male,North,Primary,Self-Employed,137558.80595774396,375591.1885586396,Other,701.8895057433152,5,357,0.8438010028301298,2017-04-09 14:02:21.790407,1
CUST103729,38.0,Female,East,Post-Graduate,Salaried,2906530.984643099,990848.8255886999,Business,624.2850637364065,0,21,0.5957092172753099,2026-01-13 14:02:21.790413,1
CUST103730,68.0,Female,North,Post-Graduate,Salaried,563660.9678595318,400027.6279559514,Home,672.1560321686999,1,352,0.42270331612576184,2026-04-27 14:02:21.790416,1
CUST103731,56.0,Male,North,Primary,Self-Employed,351874.40442034055,89573.12360663517,Other,764.2012308249141,2,413,0.6337073739246054,2021-01-20 14:02:21.790420,1
CUST103732,58.0,Female,West,Post-Graduate,Unemployed,651977.3648844529,92203.33131035414,Car,,1,119,0.6591772810750094,2018-04-12 14:02:21.790424,0
CUST103733,56.0,Male,South,Secondary,Self-Employed,402987.56030235474,134147.90709197964,Education,588.4660171886127,1,330,0.7349199057183058,2026-02-25 14:02:21.790427,1
CUST103734,30.0,Male,North,Post-Graduate,Self-Employed,706886.7196923182,298179.496731137,Car,810.6043563830417,2,14,0.3810923244189697,2020-12-18 14:02:21.790431,1
CUST103735,28.0,Female,West,Secondary,Salaried,560600.3411401641,20000.0,Education,589.5085536059285,4,339,0.4374471303305315,2019-09-29 14:02:21.790434,1
CUST103736,,Male,West,Secondary,Unemployed,795999.4236048958,369112.9451123552,Home,717.6731227012536,3,192,0.32915551319395286,2021-11-04 14:02:21.790437,0
CUST103737,,Female,West,Secondary,Self-Employed,572602.7857662899,391961.6159385736,Business,500.93409374126793,3,253,0.34442334835191013,2025-08-21 14:02:21.790441,1
CUST103738,28.0,Male,East,Primary,Self-Employed,505604.9293068438,37909.54932351448,Business,,0,230,0.41751739632923823,2018-08-19 14:02:21.790445,1
CUST103739,30.0,Female,East,Secondary,Self-Employed,123084.6368255599,239050.27732884485,Other,850.0,3,253,0.2833315431282946,2020-01-30 14:02:21.790447,1
CUST103740,63.0,Female,North,Primary,Self-Employed,510735.1977670354,578506.5765291608,Home,647.2979562985854,6,185,0.3476222586746094,2025-08-22 14:02:21.790449,1
CUST103741,62.0,Male,South,Graduate,Unemployed,452154.46330137283,234124.4433918642,Other,547.3928553381235,2,120,0.6892213577846525,2025-08-10 14:02:21.790451,0
CUST103742,18.0,Male,East,Secondary,Self-Employed,823032.514298778,148843.83222437423,Home,726.750055640806,1,155,0.22247076105222813,2021-05-21 14:02:21.790453,0
CUST103743,57.0,Female,East,Post-Graduate,Unemployed,542693.5408981693,243683.41965358664,Home,659.0849953495806,4,48,0.4473195857256893,2021-06-06 14:02:21.790455,1
CUST103744,61.0,Female,North,Graduate,Self-Employed,,475785.73329544405,Business,850.0,2,337,0.4241889956491326,2019-12-11 14:02:21.790457,1
CUST103745,36.0,Male,North,Graduate,Self-Employed,780777.6334486555,127658.09228191001,Home,590.078834323481,2,144,0.474610341553382,2021-05-06 14:02:21.790459,0
CUST103746,29.0,Female,East,Secondary,Unemployed,767904.4072144106,382857.1259309398,Home,516.3047494797577,2,264,0.3197539445280884,2023-09-02 14:02:21.790460,1
CUST103747,25.0,Male,North,Primary,Salaried,482599.6367026346,363478.36791006854,Car,680.3779833347866,3,414,0.33709028852794176,2017-10-16 14:02:21.790462,1
CUST103748,25.0,Male,West,Graduate,Salaried,925785.1321869886,298403.591837352,Home,708.3323240889338,1,133,0.18288936813785847,2023-03-05 14:02:21.790464,0
CUST103749,62.0,Female,North,Secondary,Self-Employed,398782.1518683989,243362.16703463532,Business,573.1024010910736,0,10,0.27260724985172474,2021-07-04 14:02:21.790467,1
CUST103750,29.0,Male,West,Graduate,Unemployed,766097.4898224942,439099.714195665,Business,746.049063967909,3,23,0.6484037730745944,2025-08-24 14:02:21.790469,1
CUST103751,65.0,Female,East,Graduate,Salaried,350685.75838638906,129052.76730577994,Business,655.5936502036598,2,189,0.12937349154600908,2020-12-28 14:02:21.790470,1
CUST103752,50.0,Female,South,Secondary,Salaried,672005.9645930502,360537.2760369604,Education,622.9177490178473,2,468,0.4477324049134984,2017-01-02 14:02:21.790473,1
CUST103753,62.0,Female,West,Post-Graduate,Salaried,307239.45957084774,67397.4174293362,Other,704.4723651930113,1,298,0.7658147268488911,2020-10-31 14:02:21.790474,1
CUST103754,43.0,Female,South,Post-Graduate,Salaried,623747.1949998711,444702.3966859328,Home,621.2398131735448,0,280,0.157345548410322,2017-01-29 14:02:21.790476,0
CUST103755,56.0,Female,East,Post-Graduate,Salaried,1646072.096529908,1654283.4198488495,Education,576.4994656299189,2,315,0.14364239115642957,2016-07-25 14:02:21.790478,1
CUST103756,45.0,Female,North,Graduate,Self-Employed,292650.91946611274,237443.56181053142,Business,488.61153978382174,2,22,0.14103414603845454,2017-01-30 14:02:21.790480,1
CUST103757,22.0,Female,West,Primary,Unemployed,306738.0059833495,265011.23868069594,Business,588.2771190240544,3,91,0.5888762437223541,2024-06-20 14:02:21.790482,0
CUST103758,25.0,Other,West,Primary,Self-Employed,599595.7435349715,371676.9939488414,Business,850.0,3,298,0.7931902406227113,2018-07-04 14:02:21.790484,1
CUST103759,42.0,Female,East,Graduate,Salaried,598897.6682307958,96615.62872402859,Home,653.5921975707262,2,331,0.7196639589069856,2024-04-28 14:02:21.790486,1
CUST103760,44.0,Male,East,Graduate,Unemployed,598039.2519891037,255266.88859084636,Education,,3,446,0.7957196625811153,2022-12-26 14:02:21.790488,0
CUST103761,63.0,Female,North,Secondary,Self-Employed,544266.485218003,299682.22324717336,Education,776.6821757937444,4,394,0.5788933735093619,2022-03-03 14:02:21.790490,1
CUST103762,40.0,Female,South,Primary,Salaried,403191.90038674907,44047.79673396202,Car,,3,53,0.38994886337349866,2022-10-30 14:02:21.790492,1
CUST103763,47.0,Female,West,Graduate,Salaried,355716.0323049268,434652.68824884127,Other,679.2023035934302,1,111,0.6493299614352556,2018-02-25 14:02:21.790493,0
CUST103764,62.0,Female,South,Post-Graduate,Self-Employed,292989.64188944525,612040.0355724168,Business,677.4327426616364,0,363,0.26861498684108853,2022-11-25 14:02:21.790495,1
CUST103765,64.0,Female,West,Primary,Self-Employed,281005.5179213495,660723.3524784837,Car,798.5307017473878,2,226,0.18303580359361532,2018-02-18 14:02:21.790497,0
CUST103766,40.0,,West,Graduate,Self-Employed,742606.019028837,20000.0,Home,517.1325858561933,3,351,0.8789512337460232,2018-01-23 14:02:21.790499,1
CUST103767,66.0,Male,North,Secondary,Salaried,288230.80020864133,474065.86848272185,Car,795.9370249526398,0,202,0.32914299431581484,2022-11-13 14:02:21.790501,1
CUST103768,64.0,Female,West,Secondary,Unemployed,1567859.8985080468,821369.1563664904,Business,724.5185683460521,2,213,0.5816548532476812,2019-09-26 14:02:21.790503,1
CUST103769,,Male,West,Primary,Salaried,300366.5186393503,283387.40017719194,Car,657.7309106247262,0,328,0.8399139031238686,2023-02-28 14:02:21.790505,0
CUST103770,35.0,Female,East,Post-Graduate,Self-Employed,,152700.53822934022,Business,564.6064121999591,1,153,0.7917353680727832,2019-04-15 14:02:21.790507,0
CUST103771,35.0,Female,North,Primary,Self-Employed,560930.5002033005,391098.45102012134,Car,625.3148384550304,2,156,0.37993249782320915,2020-08-14 14:02:21.790509,1
CUST103772,19.0,Male,East,Graduate,Salaried,392816.6832777233,20000.0,Business,654.2358566697292,3,43,0.45503954882146147,2020-04-17 14:02:21.790511,0
CUST103773,21.0,Male,West,Post-Graduate,Salaried,467240.15312423557,120037.6879487113,Education,830.879003603892,1,214,0.6272535734533472,2021-01-12 14:02:21.790513,1
CUST103774,47.0,Female,North,Graduate,Salaried,476693.3317761966,20000.0,Car,793.5041040753165,6,176,0.524555196922766,2022-03-11 14:02:21.790515,1
CUST103775,50.0,Male,West,Post-Graduate,Salaried,557732.9421167724,213271.98276720842,Education,611.2292401442542,2,453,0.8888668981129905,2019-03-26 14:02:21.790516,1
CUST103776,53.0,Male,North,Post-Graduate,Salaried,520254.44362460804,253004.7256591157,Other,850.0,0,24,0.26402583305741856,2020-05-22 14:02:21.790519,0
CUST103777,35.0,Female,South,Graduate,Self-Employed,736759.6596775755,63937.90496011588,Other,745.0944701097272,2,317,0.8284639907975869,2016-11-12 14:02:21.790520,1
CUST103778,54.0,Male,South,Primary,Self-Employed,366418.0627793039,378222.075231969,Other,697.1330567101063,1,444,0.7207926976188428,2019-08-29 14:02:21.790522,0
CUST103779,36.0,Female,North,Secondary,Self-Employed,1907873.254999034,1459977.8953398778,Car,621.8758043613514,4,311,0.5807762839669185,2020-01-18 14:02:21.790524,1
CUST103780,,Female,West,Post-Graduate,Self-Employed,482214.4552006661,429875.35474641784,Other,592.2753112001611,1,101,0.7993666299598212,2024-08-04 14:02:21.790526,0
CUST103781,45.0,Male,North,Post-Graduate,Unemployed,485342.9832104154,510942.4136775239,Education,704.2631703006019,0,123,0.14368083298868478,2023-06-02 14:02:21.790528,0
CUST103782,57.0,Male,West,Secondary,Unemployed,203413.7771125455,260078.00683628282,Education,688.3775120237206,0,334,0.12015342231836988,2022-09-25 14:02:21.790530,0
CUST103783,37.0,Female,South,Primary,Salaried,184669.44933661452,333388.98994256,Other,610.9443633460422,1,45,0.8118707204639013,2023-07-24 14:02:21.790532,1
CUST103784,66.0,Female,West,Secondary,Self-Employed,471844.75043026666,146590.67670750117,Other,,1,360,0.36187757785409935,2024-07-03 14:02:21.790534,1
CUST103785,50.0,Female,East,Primary,Salaried,777159.5424297233,310097.4152966781,Home,666.3426724707723,2,191,0.11450750866239288,2017-06-27 14:02:21.790536,1
CUST103786,29.0,Female,South,Post-Graduate,Salaried,796951.0555509438,316924.99768692657,Home,,2,23,0.7850947581028406,2024-05-27 14:02:21.790537,1
CUST103787,68.0,Female,East,Post-Graduate,Self-Employed,276558.46316673525,528779.6509877673,Car,757.2757333404908,2,98,0.8912212552030317,2017-07-16 14:02:21.790540,0
CUST103788,32.0,Male,South,Graduate,Salaried,413899.3648667962,380412.66416436527,Home,732.65974934507,0,242,0.17307075528038512,2022-02-24 14:02:21.790541,0
CUST103789,58.0,Male,South,Primary,Self-Employed,532504.4270862247,383359.9995355932,Education,488.0252509630706,3,13,0.6767539064704969,2019-01-24 14:02:21.790543,1
CUST103790,56.0,Male,East,Secondary,Salaried,560783.4178540116,254672.92541599702,Education,726.1943876560108,3,47,0.20897461176215915,2019-11-20 14:02:21.790545,1
CUST103791,19.0,Male,North,Primary,Salaried,305279.2038308068,20000.0,Car,652.7986708818024,4,486,0.2179673412814636,2025-07-16 14:02:21.790547,1
CUST103792,46.0,Female,West,Primary,Unemployed,840497.0576637974,303564.2414024097,Car,605.2880015686956,3,204,0.45201628594651355,2020-02-25 14:02:21.790549,1
CUST103793,58.0,Female,South,Primary,Salaried,385948.0383004583,228492.8439401054,Business,655.2117980263411,3,116,0.23474357072752616,2017-09-15 14:02:21.790551,0
CUST103794,27.0,Male,West,Primary,Salaried,573778.4956318662,133247.1247690788,Home,619.3847215204066,1,426,0.4413056638373848,2023-10-17 14:02:21.790553,0
CUST103795,19.0,Female,South,Secondary,Salaried,434147.3348140323,411107.1698942827,Business,662.6760184766905,2,49,0.30838629698241415,2023-07-20 14:02:21.790555,1
CUST103796,68.0,Male,West,Graduate,,435129.65969894535,448085.94603297097,Other,647.9235028749789,4,195,0.4750848572375478,2021-03-03 14:02:21.790557,1
CUST103797,28.0,Male,South,Post-Graduate,Salaried,651340.5138469309,148996.3606138374,Education,718.7657632000705,3,16,0.8479626857366052,2020-01-28 14:02:21.790559,1
CUST103798,30.0,Female,North,Secondary,Self-Employed,696995.815228129,305702.0206273528,Car,496.8149807011248,2,350,0.7623133192868043,2019-09-08 14:02:21.790560,1
CUST103799,,Male,South,Secondary,Self-Employed,636148.4086009384,283831.69620219234,Other,668.3792083633989,2,192,0.5430680252770936,2020-09-27 14:02:21.790562,1
CUST103800,31.0,Male,North,Post-Graduate,Self-Employed,323365.6232916468,470407.9127102752,Business,647.1368683899598,4,389,0.8448327011730443,2026-01-02 14:02:21.790564,1
CUST103801,35.0,Male,South,Graduate,Unemployed,230881.9067563883,365599.12193199084,Other,850.0,3,463,0.3037287304284527,2022-10-12 14:02:21.790566,1
CUST103802,68.0,Male,West,Secondary,Salaried,1032063.0614566652,406914.7276789137,Other,454.28215685665367,3,321,0.3773648186536164,2025-06-06 14:02:21.790568,1
CUST103803,26.0,Female,East,Post-Graduate,,561394.5473415741,244667.48063068095,Car,,0,116,0.2538157861776015,2018-03-22 14:02:21.790570,0
CUST103804,56.0,Female,South,Graduate,Self-Employed,,361987.36479889805,Home,693.3370965777051,6,146,0.2026718056146705,2024-03-15 14:02:21.790572,1
CUST103805,45.0,Male,South,Graduate,Salaried,688443.3125045984,430834.5594934789,Car,726.6326259267529,2,208,0.7868537472880351,2021-08-30 14:02:21.790574,1
CUST103806,20.0,Male,North,Primary,Salaried,318821.18873294815,647372.5516801439,Car,605.2688894609854,1,187,0.23207475632579,2025-08-25 14:02:21.790576,1
CUST103807,37.0,Female,West,Secondary,Unemployed,893684.2077732381,218834.4054197344,Home,681.9360716920712,1,400,0.7777087454661048,2020-05-20 14:02:21.790577,1
CUST103808,23.0,Female,North,Graduate,Self-Employed,418456.49136319914,245241.53430558945,Home,664.5423548384706,4,180,0.46980893011274183,2026-02-27 14:02:21.790580,0
CUST103809,44.0,Male,West,Secondary,Self-Employed,671777.2244234993,189189.04392764543,Car,850.0,6,265,0.5840279788684944,2017-11-23 14:02:21.790581,0
CUST103810,19.0,Male,West,Post-Graduate,Self-Employed,491022.0723738428,232930.44618513004,Home,619.0735718990098,2,435,0.3264026759216092,2017-01-04 14:02:21.790583,0
CUST103811,46.0,Female,North,Secondary,Self-Employed,195176.22989728075,507305.9074837688,Education,571.4928235051054,1,334,0.25067168231899273,2016-10-01 14:02:21.790585,1
CUST103812,55.0,Female,East,Graduate,Salaried,303211.09557770885,175666.94801693718,Other,850.0,0,263,0.19614111012635319,2025-07-21 14:02:21.790587,1
CUST103813,20.0,Male,West,Post-Graduate,Salaried,346487.9265872896,358451.92666464625,Other,684.3893973603649,2,203,0.28903496441780063,2020-01-08 14:02:21.790589,1
CUST103814,33.0,Female,East,Post-Graduate,Self-Employed,363035.9620886057,449680.3452155421,Business,701.3993597460235,0,383,0.8405038348884074,2025-01-12 14:02:21.790591,1
CUST103815,47.0,Male,North,Primary,Salaried,537493.6643200902,479861.5087227925,Car,762.6944102299962,2,171,0.8526902341040178,2018-10-21 14:02:21.790593,1
CUST103816,57.0,Female,East,Post-Graduate,Salaried,50000.0,518162.99925080634,Other,657.6771550859852,4,304,0.2579928510099883,2018-07-07 14:02:21.790595,1
CUST103817,19.0,Female,West,Graduate,Self-Employed,538854.7909601978,370588.54924665607,Other,608.0884623080932,3,144,0.5979818420695888,2017-04-20 14:02:21.790597,1
CUST103818,34.0,Female,North,Primary,Salaried,104844.05524406978,355940.4391320452,Other,663.2448318795139,0,105,0.45533408279027365,2020-06-06 14:02:21.790599,0
CUST103819,58.0,Male,East,Graduate,Salaried,571587.1596548153,214753.54429044813,Home,565.9158535911081,3,442,0.5817731009860235,2024-08-24 14:02:21.790601,0
CUST103820,29.0,Male,North,Graduate,Unemployed,339890.2517521982,20000.0,Home,504.7583736437445,4,208,0.6553562747485916,2019-06-12 14:02:21.790602,0
CUST103821,52.0,Male,North,Primary,Self-Employed,526923.8742999411,210671.9630803401,Other,565.6997764604745,1,443,0.12830334776080754,2018-02-07 14:02:21.790605,0
CUST103822,60.0,Female,East,Primary,Salaried,,323873.6759102084,Education,,4,175,0.17853382823517655,2017-04-24 14:02:21.790606,1
CUST103823,18.0,Male,West,Secondary,Unemployed,374134.8714179635,452040.5866551336,Home,613.56491608521,1,145,0.540210371954147,2021-01-16 14:02:21.790608,1
CUST103824,62.0,Male,West,Graduate,Self-Employed,90715.36643246992,525201.0441485695,Other,600.0095867240668,3,271,0.3060173821610233,2019-07-26 14:02:21.790610,1
CUST103825,32.0,Male,West,Secondary,Salaried,,300977.03294289456,Business,710.3652755906057,2,113,0.6962174079979564,2017-10-19 14:02:21.790612,1
CUST103826,,Female,West,Post-Graduate,Salaried,780286.3710502341,468663.1686744682,Other,662.9103604658472,1,438,0.18593712756749872,2023-12-13 14:02:21.790614,0
CUST103827,54.0,Male,South,Post-Graduate,Salaried,785567.2665961729,325114.5189265278,Car,636.0815794734073,0,370,0.6957660658795578,2017-02-15 14:02:21.790616,1
CUST103828,38.0,Male,North,Secondary,Unemployed,251162.8618682451,331209.5201321818,Other,767.7573175392287,3,171,0.3614874522491699,2023-12-16 14:02:21.790618,1
CUST103829,66.0,Male,North,Primary,Self-Employed,432287.57434805564,255118.48351058053,Car,608.2862855343947,3,378,0.2865992586270607,2024-08-15 14:02:21.790620,1
CUST103830,48.0,Female,South,Post-Graduate,Self-Employed,591665.17431208,228666.18496862345,Business,539.019793609238,0,327,0.6880986826580359,2018-10-13 14:02:21.790622,1
CUST103831,42.0,Female,North,Primary,Unemployed,516095.13718332915,212726.72200388744,Business,397.2448968871547,5,347,0.35118637882166603,2022-12-16 14:02:21.790624,0
CUST103832,40.0,Female,North,Secondary,Salaried,384818.58456621,217457.03769120487,Education,652.4717954191881,3,53,0.6605369520516061,2019-03-19 14:02:21.790626,1
CUST103833,41.0,Female,East,Primary,Salaried,188581.99189988,198848.6971773323,Other,644.6968261112279,1,380,0.5472557239547837,2020-05-11 14:02:21.790627,1
CUST103834,55.0,Female,South,Graduate,Salaried,675405.7037405159,427523.7661213033,Home,776.9081129474536,1,194,0.6511566842726109,2019-01-20 14:02:21.790629,1
CUST103835,45.0,Male,North,Post-Graduate,Salaried,398432.41680605616,490327.67427388066,Education,,5,220,0.17559009473279083,2017-11-20 14:02:21.790632,1
CUST103836,38.0,Female,North,Primary,Self-Employed,170906.72900180263,186130.25403821009,Education,725.0039749310771,0,69,0.5761671600218988,2016-08-02 14:02:21.790633,1
CUST103837,60.0,Male,South,Primary,Self-Employed,490961.8035934972,166116.71104463236,Car,401.6982329665151,3,450,0.767751627662728,2017-08-15 14:02:21.790635,1
CUST103838,35.0,Male,South,Graduate,Salaried,431285.35505478195,272047.04653287644,Education,520.0840215438591,2,456,0.48441950249319676,2020-04-22 14:02:21.790637,1
CUST103839,53.0,Female,East,Primary,Salaried,398272.61032129265,169093.88904142,Education,688.3545764396456,2,76,0.4363585703858329,2018-09-11 14:02:21.790639,0
CUST103840,52.0,Male,East,Secondary,Salaried,525312.3501692173,147375.99795780703,Education,718.9337066235785,1,416,0.11613794295931035,2019-12-20 14:02:21.790641,0
CUST103841,62.0,Male,West,Secondary,,457429.851090813,247680.28089205263,Car,484.0593116385478,2,334,0.8712882498160522,2022-05-25 14:02:21.790643,1
CUST103842,26.0,Male,West,Secondary,Self-Employed,724260.3978294727,336532.52395116095,Business,570.5395299545304,3,28,0.8909845556575109,2023-01-13 14:02:21.790645,1
CUST103843,55.0,Female,East,Post-Graduate,Self-Employed,317353.4477536621,334670.6437499535,Education,654.5074261368572,1,183,0.6959496854805072,2016-12-02 14:02:21.790647,0
CUST103844,47.0,Male,North,Primary,Salaried,345837.3569079458,252984.05059592228,Business,640.4864873330308,1,281,0.20309440901357043,2021-01-27 14:02:21.790649,1
CUST103845,61.0,Female,South,Post-Graduate,Salaried,654313.0098336976,221325.5257204221,Business,704.7549119892392,1,289,0.6121962866221745,2022-06-13 14:02:21.790651,0
CUST103846,51.0,Female,East,Post-Graduate,Salaried,4995330.874150399,1565274.6018341128,Car,741.3403397958783,0,77,0.3580896828810015,2020-06-12 14:02:21.790653,0
CUST103847,49.0,Female,West,Primary,,967771.9737323856,358273.7026362897,Business,522.1741778304668,2,109,0.5311440877216057,2026-04-21 14:02:21.790654,1
CUST103848,20.0,Male,South,Primary,Self-Employed,646379.4135021579,325834.3068786417,Car,694.397325189668,1,176,0.14339470305711874,2017-07-03 14:02:21.790656,0
CUST103849,20.0,Female,West,Secondary,Self-Employed,2149445.7149875136,861400.3555982753,Education,578.0381761663341,3,94,0.7078194154443472,2022-07-31 14:02:21.790660,0
CUST103850,45.0,Male,North,Post-Graduate,Self-Employed,393192.0054369069,499962.5167510852,Home,683.5552284421068,4,330,0.5737639904448314,2017-10-11 14:02:21.790662,1
CUST103851,61.0,Male,North,Post-Graduate,Self-Employed,422583.39071571594,103388.566416677,Car,603.322217980435,3,412,0.28775532936327486,2020-06-10 14:02:21.790663,0
CUST103852,32.0,Male,West,Primary,Salaried,,216118.6301226681,Home,757.6731084488474,3,32,0.6134930822122596,2023-06-19 14:02:21.790665,1
CUST103853,58.0,Female,South,Post-Graduate,Salaried,636588.7371232534,151999.30885387186,Education,708.6777782983884,3,296,0.4747424147978675,2019-08-23 14:02:21.790667,0
CUST103854,40.0,Male,West,Graduate,Self-Employed,764270.3645327743,300259.8281986743,Home,551.114547017046,2,16,0.5093060761366183,2018-07-29 14:02:21.790669,0
CUST103855,57.0,Male,South,Primary,Salaried,472991.4018635911,199903.89027489396,Other,482.1356213896098,4,288,0.1633481889091481,2024-07-07 14:02:21.790671,1
CUST103856,28.0,Male,East,Secondary,Salaried,4592904.154499205,1256489.086240437,Other,768.9414471948496,1,85,0.11750944965112656,2023-03-08 14:02:21.790673,1
CUST103857,65.0,Male,West,Graduate,Self-Employed,1045215.5773651662,378544.5065915477,Education,579.4037293476061,2,125,0.3680542041195465,2024-07-19 14:02:21.790675,1
CUST103858,49.0,Female,West,Graduate,Unemployed,677017.2538884771,489719.255945172,Business,589.8200606168529,3,295,0.13739558066760563,2022-10-17 14:02:21.790677,1
